roles,companies,locations,experience,skills,Dates,PresentDate,salary
Principal Associate-IT- Backup Engineer,Commissum,Bengaluru,5-9 Yrs,VMwareLinuxInfrastructure managementPowershellGCPLinux troubleshootingCloudVMware Vsphere,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer Back End Developer,Virtue Sources,Bengaluru,7-10 Yrs,System architectureLINQDb2XMLMySQLWinformsMVCOracle,30+ Days Ago,23-11-2024,Not disclosed
Teamcenter Developer,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,4-6 Yrs,standardsb techcodingteamcenterhr recruiterdevelopmentconfigurationjava swing,30+ Days Ago,23-11-2024,Not disclosed
Windchill Customization,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,4-7 Yrs,developmentdata managementconfigurationuser administrationantautomation testingcaddata migration,30+ Days Ago,23-11-2024,Not disclosed
Module Lead,Commissum,Bengaluru,10-12 Yrs,Object oriented designSOAPerformance managementUMLTDDDebuggingAgileEntity framework,30+ Days Ago,23-11-2024,Not disclosed
Full Stack Developers,Eyelander Digital,Bengaluru,4-8 Yrs,C++CProject managementDebuggingData structuresPythonTestingData,30+ Days Ago,23-11-2024,Not disclosed
Senior Manager- CRM (Customer Relationship Management),AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,12-15 Yrs,LoansprocessSAPPoliciesQuery resolutionBack officeTechnical skillsLegal documentation,30+ Days Ago,23-11-2024,Not disclosed
Senior Credit Underwriter LAP,Virtue Sources,Bengaluru,1-6 Yrs,LoansSalesUnderwritingFinanceLegalCreditCredit underwritingLap,30+ Days Ago,23-11-2024,Not disclosed
Team Lead - Operations,Regalix,Bengaluru,5-8 Yrs,Data analysisTeam managementNetworkingPerformance managementProcess improvementContinuous improvementOperationsTechnical support,30+ Days Ago,23-11-2024,Not disclosed
Flutter Developer,Pixitree Digital Creatives,"Chennai, Bengaluru",1-5 Yrs,design studioGITUser interface designingCloudHTMLios developmentManagementIOS,30+ Days Ago,23-11-2024,Not disclosed
Intellectual Property (IP) Associate,Bananaip Counsels,Bengaluru,2-7 Yrs,Intellectual property lawSelection processContract draftingDispute resolutionPublishingConflict managementLitigation managementLegal,30+ Days Ago,23-11-2024,Not disclosed
Principal Associate- IT - Network Engineer,Commissum,Bengaluru,5-9 Yrs,AutomationNetworkingWANDNSSNMPNetwork securityHTTPFirmware,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Developer,Virtue Sources,Bengaluru,1-6 Yrs,ODBCInterpersonal skillsjQueryDb2Time managementMySQLProgrammingJSON,30+ Days Ago,23-11-2024,Not disclosed
Internal Audit Analytics,Wsne Consulting,Bengaluru,3-5 Yrs,Business processManager Internal AuditPayrollChange managementTeam managementCobitProject managementBusiness analytics,30+ Days Ago,23-11-2024,Not disclosed
Engineering Manager an AI Powered B2B Platform,Netsyscon,Bengaluru,9-14 Yrs,Product managementBackendNoSQLLinuxConsultingHTMLMongoDBITES,30+ Days Ago,23-11-2024,Not disclosed
IT Recruiter,ProAssert Consultancy,"Chennai, Trichy, Coimbatore, Bengaluru",2-5 Yrs,CopyrightComLinkedinCVSSharingSocial mediaCustomer centricVolume hiring,30+ Days Ago,23-11-2024,Not disclosed
Branch Manager,Virtue Sources,Bengaluru,2-7 Yrs,LoansHealth insuranceLoan operationsSales strategyFinancial reportingNBFCMortgageFinancial management,30+ Days Ago,23-11-2024,Not disclosed
AM Sales,Netsyscon,"New Delhi, Bengaluru",4-9 Yrs,Product managementTrainingOffice automationBuilding constructionProject managementconstruction materialConsultingBusiness solutions,30+ Days Ago,23-11-2024,Not disclosed
Senior Data Pipeline Engineer (AWS),Virtue Sources,Bengaluru,2-8 Yrs,Quality monitoringdata servicesGITPostgresqlSchemaData qualityBusiness modelingbig data,30+ Days Ago,23-11-2024,Not disclosed
Procurement Specialist,Virtue Sources,Bengaluru,1-5 Yrs,ProcurementTallyVendor evaluationDue diligenceService levelInterpersonal skillsIT procurementDatabase,30+ Days Ago,23-11-2024,Not disclosed
Senior Data Pipeline Engineer (Azure),Virtue Sources,Bengaluru,2-8 Yrs,Quality monitoringData analysisdata servicesData modelingMachine learningSchemaData qualityBusiness modeling,30+ Days Ago,23-11-2024,Not disclosed
Telecom Engineer,Tekfortune Inc.,Bengaluru,2-5 Yrs,TelecomNetworkingIVRQOSVPNVOIPVideo conferencingCTI,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Development Engineer,Skyhigh Managementb Services,Bengaluru,5-9 Yrs,Software designLinuxProduction supportShell scriptingSystem integrationUnit testingAnalyticsMonitoring,30+ Days Ago,23-11-2024,Not disclosed
Senior Engineer - Data,Virtue Sources,Bengaluru,6-8 Yrs,MS SQLLinuxdata sciencesparkHadoopInfrastructureData warehousingPython,30+ Days Ago,23-11-2024,Not disclosed
Test Specialist Automation,Varite,Bengaluru,5-7 Yrs,AutomationWeb technologiesdevopsAgileWindowsTest casesTroubleshootingJIRA,30+ Days Ago,23-11-2024,Not disclosed
Java Fullstack Developer,Gforce Consulting Solutions,Bengaluru,3-9 Yrs,JMSMavenHibernateJBossCodingPostgresqlAgileUnit testing,30+ Days Ago,23-11-2024,Not disclosed
Hiring HR Recruiter - Non- IT Bulk Hiring- Work From Home,Vibgyor Concepts,"Gandhinagar, Ahmedabad",0-5 Yrs,SourcingHRTamilRecruitmentBulk HiringBPO HiringNon IT RecruitmentStaffing,1 Day Ago,23-11-2024,1.5-2 Lacs PA
Admin cum HR- Assistant,Recruitment Brains Consulting Services,Bengaluru,1-2 Yrs,HR AdministratorAdministrationNetworkingBusiness ExecutiveHR administrationHrsdHR assistanceAssistance,30+ Days Ago,23-11-2024,Not disclosed
Site Engineer (Electrical),AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,1-5 Yrs,hr recruiterplanningeducationSite Engineermaterialshr solutionsElectricalsite engineer,30+ Days Ago,23-11-2024,Not disclosed
"Translation Associate I, German",Fiddich,Bengaluru,1-3 Yrs,FrenchTypingOperational excellenceAnalyticalInterpersonal communicationGermanContent creationMS Office,30+ Days Ago,23-11-2024,Not disclosed
Business Developer,Recruitment Brains Consulting Services,Bengaluru,1-2 Yrs,BPOStaffingConsultingDatabasepublic sectorOutsourcingKPOITES,30+ Days Ago,23-11-2024,Not disclosed
Technical Writer,Recruitment Brains Consulting Services,Bengaluru,3-8 Yrs,NetworkingTechnical marketingWritingBusiness ExecutiveTechnicalTechnical writingMarketing,30+ Days Ago,23-11-2024,Not disclosed
data analyst,Etomate Technology,Bengaluru,2-7 Yrs,ComRelationship ExecutiveExcelStarDatabaseData AnalystBusiness intelligenceMacros,30+ Days Ago,23-11-2024,Not disclosed
Non It Recruiter,ProAssert Consultancy,"Chennai, Trichy, Coimbatore, Bengaluru",2-4 Yrs,CopyrightCVSSocial mediaContract staffingh1bTechnical skillsCustomer centricnon it,30+ Days Ago,23-11-2024,Not disclosed
CAD Application Engineer- NX,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,2-4 Yrs,CAD Application EngineermanagementgmcadmigrationNXapplication engineer,30+ Days Ago,23-11-2024,Not disclosed
Automation Tester,Proconnect Consulting,Bengaluru,3-5 Yrs,AutomationTest reportingBfsiFinanceBankingWritingManualSelenium,30+ Days Ago,23-11-2024,Not disclosed
ABAP Developer,Jvm Techno Services,Bengaluru,2-3 Yrs,LSMWSAP ABAPWebDynPro ABAPWorkflowEDIAleInformation technologyTechnology,30+ Days Ago,23-11-2024,Not disclosed
Analyst Procurement (Electronics),AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,2-5 Yrs,ProcurementSupply chainData analysisSAPSupportISOSenior AnalystAnalytical,30+ Days Ago,23-11-2024,Not disclosed
Assistant Sales Manager - Media Sales,Hellowork Technologies,Bengaluru,3-4 Yrs,Cold callingB2BSalesMedia salesSpace sellingqueryProductionData mining,30+ Days Ago,23-11-2024,Not disclosed
Team Lead,Expora Database Consulting Services,Bengaluru,3-7 Yrs,advanced analyticsOperational excellencePDFCodingAnalyticalPublic speakingAnalyst IIStakeholder management,30+ Days Ago,23-11-2024,Not disclosed
Senior Product Developer,Recruitment Brains Consulting Services,Bengaluru,3-6 Yrs,c#PPCCLuceneTelecomjavaSMOWeb marketing,30+ Days Ago,23-11-2024,Not disclosed
Kubernetes Consultant,Expora Database Consulting Services,Bengaluru,4-8 Yrs,UbuntuGITPDForchestrationLinuxNetworkingLDAPRHEL,30+ Days Ago,23-11-2024,Not disclosed
Analog and Mixed Signal IC design Engineer,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,4-9 Yrs,Analog and Mixed Signal IC design Engineerassembly languagewebsiteCHTMLajaxjavascriptjquery,30+ Days Ago,23-11-2024,Not disclosed
Design Thinking - Lead Profile,The HR Dimensions,Bengaluru,5-8 Yrs,Design Thinking - Lead ProfileDesign ThinkingDesign,30+ Days Ago,23-11-2024,Not disclosed
M365 Consultant,Thoucentric,Bengaluru,5-8 Yrs,Supply chainEngineering servicesSANProject managementSOCConsultingmicrosoftInformation technology,30+ Days Ago,23-11-2024,Not disclosed
Job For | Fresher | 10th | 12th | ITI | Diploma,Bivha Corporation,"Agartala, Patna, Delhi / NCR",0-1 Yrs,ComputerAutomobile ComponentsHousekeepingComputer NetworkingAutomobileTypingHelper ActivitiesPeon Activities,7 Days Ago,23-11-2024,Not disclosed
Hr Executive And Recruiter Salary up To 2.40 LPA + Incentives,Virtue Placement,"Ajmer, Jaipur",0-2 Yrs,Non IT RecruitmentIT RecruitmentHR ExecutiveTalent AcquisitionSenior HR ExecutiveSTLateral HiringExecutive Hiring,7 Days Ago,23-11-2024,1.75-2.75 Lacs PA
Site Engineer (Interior Firm) Entry Level,Reminiscent Life Spaces,Gurugram(Sector 25 Gurgaon),0-2 Yrs,Interior FinishingSite PlanningSite ManagementInterior WorksAutoCADResidentialModular KitchenSite Execution,7 Days Ago,23-11-2024,Not disclosed
Customer Service Exec - Inbound Customer Care,Belhem Hospitality,Bengaluru,1-3 Yrs,SANUsageHead Business DevelopmentPDFSOCCustomer service operationsSMSVendor,30+ Days Ago,23-11-2024,Not disclosed
Catering Sales Executive,Belhem Hospitality,Bengaluru,1-5 Yrs,SANUsageHead Business DevelopmentSOCBillingSMSCatering salesSales Executive,30+ Days Ago,23-11-2024,Not disclosed
Sr. Content Writer,Regalix,Bengaluru,1-4 Yrs,Global marketingB2B MarketingCareer developmentSocial mediaMarketing campaignsSEORevenue generationMarketing communication,30+ Days Ago,23-11-2024,Not disclosed
Tax Associate,T R Chadha,Ahmedabad(Vastrapur),21 Nov - 24 Nov,GSTIndirect TaxationGst ComplianceLitigationGst ReturnGst FilingNoticesCompliance,7 Days Ago,23-11-2024,Not disclosed
Senior Civil Engineer,Archi-green Design Studio,Karad,3-6 Yrs,EnglishSite ExecutionMarathiHindiFinishingExecutionCivil engineeringSenior,7 Days Ago,23-11-2024,2.16-3.6 Lacs PA
"Purchase Manager For Interiors & Architecture in Sector 46,Gurgaon",Capital Placement Services,"Gurugram, Delhi / NCR",8-13 Yrs,ProcurementPurchaseArchitectureConstruction MaterialBuilding ConstructionVendor ManagementInteriorsReal Estate Construction,7 Days Ago,23-11-2024,6.5-8.5 Lacs PA
Site Reliability Engineer (India),Glean,Bengaluru,1-2 Yrs,System architectureAutomationCodingDebuggingCloudSoftware development life cycleIncident managementSystem design,30+ Days Ago,23-11-2024,Not disclosed
Relationship Manager,Belhem Hospitality,Bengaluru,2-4 Yrs,SANUsageHead Business DevelopmentSOCCustomer service operationsRelationshipSMSVendor,30+ Days Ago,23-11-2024,Not disclosed
Risk and Safety Consultant,Novo Iresc India,Bengaluru,2-5 Yrs,CFDFluid mechanicsConsultingProcess safetymicrosoftMATLABMacrosPetrochemical,30+ Days Ago,23-11-2024,Not disclosed
Global Freight Processing Executive,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,2-5 Yrs,six sigmaback officeauditfreightlogisticsGlobal Freight Processing ExecutiveisoanalyticalProcess,30+ Days Ago,23-11-2024,Not disclosed
Furniture Designer - Della Luxury Products - Lonavala,Della Resorts,Lonavala,3-8 Yrs,Furniture DesignerModular KitchenWorking DrawingsFurnitureDetail DrawingsProduction DrawingsDetailingFurniture Design,1 Day Ago,23-11-2024,Not disclosed
Security Analyst,Herman Miller,Bengaluru,3-8 Yrs,UnixLinuxCisaInformation securityWindowsInformation technologyAndroidPython,30+ Days Ago,23-11-2024,Not disclosed
Interior Designer,Streamsource Services,Bengaluru,2-7 Yrs,ERPMS Data managementSuccession PlanningReportsTalent ManagementHuman ResourcesRecruitmentTalent Acquisition,30+ Days Ago,23-11-2024,Not disclosed
Senior Associate -IT (Intune Engineer),Commissum,Bengaluru,3-7 Yrs,Application packagingMSIPowershellIT AssociateWindowsTroubleshootingmicrosoftAnalytics,30+ Days Ago,23-11-2024,Not disclosed
Security Analyst,Millerknoll,Bengaluru,3-8 Yrs,UnixLinuxCisaInformation securityWindowsInformation technologyAndroidPython,30+ Days Ago,23-11-2024,Not disclosed
Customer Success Manager,Belhem Hospitality,Bengaluru,5-10 Yrs,Supply chainSANHead Business DevelopmentSOCCustomer service operationsSMSAccount managementVendor,30+ Days Ago,23-11-2024,Not disclosed
RSM - FMCG - Food,Belhem Hospitality,Bengaluru,8-10 Yrs,SANUsageHead Business DevelopmentSalesSOCSMSMarket researchFMCG,30+ Days Ago,23-11-2024,Not disclosed
Technical SEO Manager,Kraftivo,Bengaluru,5-10 Yrs,BudgetingTechnical ProfessionalElectricalsTechnical SEOTechnicalSEOManagement,30+ Days Ago,23-11-2024,Not disclosed
Soft Skill Trainer,Tutelage =,Bengaluru,1-5 Yrs,TrainingTeam trainingBusiness writingTeam BuildingBfsiLeadership trainingCorporateBehavioral Training,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer,Tutelage =,Bengaluru,1-5 Yrs,UnixCore JavaLinuxMySQLJavascriptPHPSoftwareOracle,30+ Days Ago,23-11-2024,Not disclosed
Business Development Manager,Sps Intrad,Bengaluru,1-3 Yrs,business development managementbusiness developmentcorporate salessalesresearchmarketingmarketing initiativesstrong communication skills,30+ Days Ago,23-11-2024,Not disclosed
Marketing Executive,Tutelage =,Bengaluru,1-5 Yrs,Cold callingBusiness writingCustomer satisfactionMarketing ExecutiveNegotiation skillsWriting skillsRelationshipPresentation skillsBusiness Executive,30+ Days Ago,23-11-2024,Not disclosed
Field Application Engineer,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,1-4 Yrs,CVDevelopment ManagerToolsInstrumentationEMCPCB designingApplicationTechnical support,30+ Days Ago,23-11-2024,Not disclosed
Staff-Nurse,ChaitanyaHR consultancy,Bengaluru,1-5 Yrs,ComLinkedinNursingEmailMINFloor InchargeStaff NurseFacebook,30+ Days Ago,23-11-2024,Not disclosed
Customer Support Administrator,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,3-6 Yrs,AdministrationEnglishCustomer Service ProfessionalProject managementAnalyticalBack officeServiceWorkflow,30+ Days Ago,23-11-2024,Not disclosed
Business Development Executive,Sps Intrad,Bengaluru,1-2 Yrs,business development managementbusiness developmentcorporate salessalesresearchmarketingmarketing initiativesstrong communication skills,30+ Days Ago,23-11-2024,Not disclosed
Business Development Professional,Hdfc Red,"Kannur, Bengaluru",2-7 Yrs,TrainingCorporate relationsMalayalamWeb technologiesCorporateRelationshipBusiness managementUPS,30+ Days Ago,23-11-2024,Not disclosed
VB.Net / SQL Developer,Sps Intrad,Bengaluru,2-3 Yrs,business development managementbusiness developmentcorporate salessalesresearchmarketingmarketing initiativesstrong communication skills,30+ Days Ago,23-11-2024,Not disclosed
Mission Manager - River Basin Collaborative,Renalysis Consultants,Bengaluru,8-12 Yrs,Natural resource managementInterpersonal skillsCSRAction planProject managementPharmaAnalyticalStrategic planning,30+ Days Ago,23-11-2024,Not disclosed
Process Engineer,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,2-5 Yrs,HarnessSAPProcess planningCustomer focusProject managementStandardizationToolsService,30+ Days Ago,23-11-2024,Not disclosed
Planning Manager,Job Galleon,Bengaluru,3-7 Yrs,ProcurementSupply chainDemand planningExcelProcess orientationVBADemand forecastingSQL,30+ Days Ago,23-11-2024,Not disclosed
Business Development - Manager,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,10-13 Yrs,marketing executivedistributorscustomer profilingsales strategy Business Development - Managermarket researchBusiness Developmentsales executiveSales,30+ Days Ago,23-11-2024,Not disclosed
Corporate Sales Manager,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,4-8 Yrs,marketing executivedistributorscustomer profilingmarket researchBusiness Developmentsales strategy Corporate Sales Managersales executiveCorporate Sales Management,30+ Days Ago,23-11-2024,Not disclosed
Senior Salesforce Developer,Valenta Bpo Solutions,Bengaluru,5-7 Yrs,Computer scienceProject developmentData analysisISOCodingDebuggingWellnessData quality,30+ Days Ago,23-11-2024,Not disclosed
Technical Incharge,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,4-8 Yrs,Technical trainingrestTeam managementPoliciesdevelopment testingTechnicalSystem assemblingtesting,30+ Days Ago,23-11-2024,Not disclosed
Senior Manager - QA Engineering,Mimecast,Bengaluru,6-9 Yrs,AutomationdevopsManager QualityQuality engineeringMachine learningCloudScrumManager QA,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer,Commissum,Bengaluru,5-8 Yrs,Computer scienceObject oriented designSOAPerformance managementUMLDebuggingAgileEntity framework,30+ Days Ago,23-11-2024,Not disclosed
Content Writer,Hellowork Technologies,Bengaluru,4-5 Yrs,SUBWeb technologiesSocial mediaqueryCMSContent writingResearchSEO,30+ Days Ago,23-11-2024,Not disclosed
"Sales Associate - SIL, KOCHI",SOBHA,Kochi,5-10 Yrs,Interior SalesModular KitchenInterior DesigningSILSalesDesignModularInteriors,8 Days Ago,23-11-2024,Not disclosed
Recruiter Specialist,Billow People Services Pvt Ltd,Remote,1-3 Yrs,RecruitmentTechnical HiringTalent AcquisitionAcquisitionHiringTechnical,8 Days Ago,23-11-2024,3-4 Lacs PA
Sr. SAP Software Developer,New Era Consulting Services Pvt. Ltd.,Bengaluru,1-6 Yrs,UnixC++Production supportSolarisJavascriptHTMLPerlWindows,30+ Days Ago,23-11-2024,Not disclosed
Sr. Java Developer,New Era Consulting Services Pvt. Ltd.,Bengaluru,1-6 Yrs,UnixRational roseDb2XMLMySQLStrutsWindowsOracle,30+ Days Ago,23-11-2024,Not disclosed
It Recruiter-Product Hiring-Analytics Hiring-WFH-Females Only,Orcapod,Remote,3-5 Yrs,IT RecruitmentAnalytics HiringProduct HiringRemoteproduct clientIT StaffingStaffingHiring,Today,23-11-2024,Not disclosed
Tender Specialist,King Security Guards Services,Lucknow(Gomti Nagar Extension),5-8 Yrs,Gem PortalOnline BiddingE-procurementE-tenderingTender PreparationTender AnalysisMISGovernment Tender,8 Days Ago,23-11-2024,4.75-6 Lacs PA
Business Development Representative,Career Nest HRC,Bengaluru,0-3 Yrs,Supply chainManagement accountingPharmaInventory managementManager TechnologyHealthcareClient acquisitionAccounting software,30+ Days Ago,23-11-2024,Not disclosed
Tender Executive,King Security Guards Services,Lucknow(Gomti Nagar Extension),3-6 Yrs,Pivot TableVLOOKUPAdvanced ExcelTender EvaluationBid AnalysisMISTender DocumentationGovernment Tender,8 Days Ago,23-11-2024,2.25-3.75 Lacs PA
