roles,companies,locations,experience,skills,Dates,PresentDate,salary
Business Development Executive - Automotive Experienced - Immediately,Galaxy Auto Works,"Mumbai, Navi Mumbai, Mumbai (All Areas)",4-6 Yrs,SalesMarketingBusiness developmentDevelopmentAutomotive,3 Days Ago,24-11-2024,5-8 Lacs PA
CA - Finance Manager - Chemical Manufacturing - Mumbai,Purechase India,"Mumbai, Mumbai (All Areas)",3-7 Yrs,Finance ManagerFPAauditAccounts ReceivableAccounts PayableStatutory AuditFinancial AccountingFinance And Accounts,2 Days Ago,24-11-2024,20-30 Lacs PA
Import-Export Manager - Chemical/ Manufacturing (Kandivali),Empower Recruitments,Mumbai,2-5 Yrs,Import ExportImport-Export ManagerExport ManagementCustom ClearanceDGFTCustomsCustoms DocumentationFreight Forwarding,3 Days Ago,24-11-2024,5-7 Lacs PA
Manager (Marketing),Unipatch Rubber,"Mumbai, Navi Mumbai",8-10 Yrs,preferably in Rubber / Tyre / Automotive IndustryAny Graduate with 8-10 years experience in salesSalesMarketingManagementAutomotiveTyresRubber,3 Days Ago,24-11-2024,7-10 Lacs PA
Sales Executive,Unipatch Rubber,"Ahmedabad, Mumbai (All Areas)",5-7 Yrs,Any Graduate with 5-7 years experience in salespreferably in Rubber / Tyre / Automotive IndustryFMCG. Candidate should be dynamic and willing to travel extensivelySales executive activitiesDynamicRubberTravelTyres,3 Days Ago,24-11-2024,4-6 Lacs PA
Dispatch Executive,Resource Hr Consultants,Navi Mumbai,3-8 Yrs,DispatchLogistics OperationsLogistics PlanningDispatch PlanningDispatch SchedulingInventory ControlStore OperationsStores,4 Days Ago,24-11-2024,3-4 Lacs PA
Purchase Executive,Lubricant Manufacturing Company,"Thane, Navi Mumbai, Mumbai (All Areas)(Belapur)",2-5 Yrs,PurchaseProcurementTallyMaterial ProcurementPharma PurchaseVendor DevelopmentPurchase ManagementRaw Material Procurement,4 Days Ago,24-11-2024,Not disclosed
Purchase Manager - Plastic Packaging Industry - Mumbai,BDHRS TALENT 4.0 PRIVATE LIMITED,Mumbai,6-8 Yrs,Vendor ManagementSupply Chain ManagementPackagingPurchase managementSupplyPlasticPurchaseSupply chain,4 Days Ago,24-11-2024,Not disclosed
HR & Admin Generalist,Job Excel,Mumbai Suburban,2-3 Yrs,HR Generalist ActivitiesPayrollRecruitmentAdministrationHR administrationGeneralist ActivitiesHrsd,4 Days Ago,24-11-2024,Not disclosed
Design Engineer,MNR Solutions,"Vasai, Mumbai (All Areas)",4-8 Yrs,Design Engineering2D DraftingAutoCADMechanical Design3D ModelingSolid WorksMachine DesignSolid,4 Days Ago,24-11-2024,3.25-7 Lacs PA
Export/Import Executive,Talent Corner Hr Services,"Mumbai Suburban, Sakinaka",2-4 Yrs,Export Import DocumentationExport DocumentationEtdEXIMImport DocumentationImportExport importExport,4 Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Dorby,"Mumbai, Navi Mumbai",0-3 Yrs,Website managementQuality standardsMedia managementSocial mediaMarketing campaignsBrand awarenessDigital marketingDigital Marketing Executive,30+ Days Ago,24-11-2024,Not disclosed
HR Operation & Recruitment - Mumbai,Olectra Greentech,Mumbai(Mumbai Central),5-9 Yrs,RecruitementHR OperationsHr OpsHR CoordinationHR AssistanceHR AdministrationHr Shared ServicesExit Formalities,15 Days Ago,24-11-2024,4-7 Lacs PA
Trainee Sales Engineer - Technical,Bliss-ca Technologies,"Mumbai, Thane, Navi Mumbai",3-5 Yrs,pharmaceutical machinespackaging machinespackaging equipmentsNegotiationGo GetterCustomer RelationshipsFluent Englishselling techniques,3 Days Ago,24-11-2024,5-7.5 Lacs PA
Urgent Hiring For Field Sales Executive,Seven Consultancy,Navi Mumbai,1-5 Yrs,Sales And MarketingField SalesField MarketingFieldSalesHiringMarketing,4 Days Ago,24-11-2024,2-4 Lacs PA
Sales Coordinator,Industrial Valves,"Mumbai Suburban, Goregaon, Mumbai (All Areas)(Goregaon West +1)",1-2 Yrs,DraftingERP SystemCommunication SkillsPumpsSales SupportValvesInside SalesSales Coordination,4 Days Ago,24-11-2024,3-3.25 Lacs PA
Customer Relationship Manager,Industrial Valves,"Mumbai Suburban, Goregaon, Mumbai (All Areas)(Malad West)",2-4 Yrs,ExcelSpoken EnglishWordPresentableValvesEmail WritingPowerpointMS Office,4 Days Ago,24-11-2024,3.5-4.25 Lacs PA
Senior Executive Business Development,Sufiyan Memon,Navi Mumbai,2-5 Yrs,Business DevelopmentNegotiationTravelSalesLead GenerationClient Relationship ManagementRevenue ExpansionStrategic Planning,4 Days Ago,24-11-2024,3-4.5 Lacs PA
Sales Coordinator,Star Enterprises,Mumbai(Nariman Point),1-3 Yrs,ExcelTally ERPMS OfficeERPMicrosoftOfficeSales coordinationSales,4 Days Ago,24-11-2024,1.5-2.5 Lacs PA
Accounts Payable and Receivable Manager,Chemco Group,Mumbai,10-15 Yrs,Accounts ReceivableAccounts PayableDebtors ManagementTDSSAPTcsGstLegal Compliance,4 Days Ago,24-11-2024,6-9.5 Lacs PA
CNC Operator Laser machine Handling,Pharma Spares,"Vasai, Virar, Mumbai (All Areas)",2-6 Yrs,AutoCADCNC ProgrammingSheet Metal DesignProduction EngineeringManufacturing UnitMechanical DrawingsSheet MetalManufacturing Engineering,5 Days Ago,24-11-2024,2-3 Lacs PA
Sales Coordinator,Talent Corner Hr Services,Mumbai Suburban,3-5 Yrs,Sales CoordinationSales SupportBack Office SupportPayment FollowupOrder ProcessingCoordinationSalesProcessing,5 Days Ago,24-11-2024,Not disclosed
Electrical Automation Engineer,Pharma machinery manufacturer,"Navi Mumbai, Mumbai (All Areas)(Turbhe MIDC)",2-5 Yrs,Factory AutomationTransducersProcess AutomationInstallationIndustrial AutomationSwitchgearHMIPLC,5 Days Ago,24-11-2024,4-6 Lacs PA
Executive - Sr. executive - Business Development,Neogen Chemicals,"Thane, Mumbai (All Areas)",3-6 Yrs,Business DevelopmentChemicalDevelopmentSR,5 Days Ago,24-11-2024,Not disclosed
General Manager - Business Development (Recycled PET),BDHRS TALENT 4.0 PRIVATE LIMITED,Mumbai,10-15 Yrs,Client Relationship ManagementSales OperationsTeam LeadershipBusiness Developmentsales strategy and planningMarket ExpansionPetClient relationship,5 Days Ago,24-11-2024,Not disclosed
Asst. Manager/Dy. Manager - Cost Accountant,Gencrest Bio Products,"Mumbai Suburban, Mumbai (All Areas)(Andheri East)",8-13 Yrs,Cost AccountingProduct CostingCost SheetCost AnalysisCMAStandard CostingCost ControlVariance Analysis,13 Days Ago,24-11-2024,Not disclosed
Urgently looking For Full Stack Developer For a MNC,Leader in Chemical Industry,Navi Mumbai,6-11 Yrs,Net Fullstack.Net CoreAsp.Net CoreMongoDBAngularSQLASP.NetCore,10 Days Ago,24-11-2024,Not disclosed
Senior Accounts Executive,Araya Ventures Llp,Mumbai(Vile Parle East),3-8 Yrs,Tally ERPGst ComplianceBalance Sheet FinalisationGst ReturnIncome Tax ReturnE Way BillBank ReconciliationInvoicing,5 Days Ago,24-11-2024,2.16-2.76 Lacs PA
Executive Secretary,TheTalentforte.com,Mumbai,7-9 Yrs,Travel ArrangementsPersonal AssistanceSecretarial ActivitiesTravel ManagementSecretarial OperationsEnglishHindiManagement,5 Days Ago,24-11-2024,10.2-12 Lacs PA
Manager / Sr. Manager - Factory Controlling (Turbe Mumbai),The Placer,Navi Mumbai,8-10 Yrs,Capital WIP MonitoringCost & variance analysisFactory ControllingCost ControllingMachine Hours Rate CalculationMIS PreparationPSSAP MM,5 Days Ago,24-11-2024,10-14 Lacs PA
Demand Planner,Genetic Callnet Consultancy,Mumbai(Vikhroli West),4-6 Yrs,Demand PlanningSupply Chain PlanningCompetitive IntelligencePromotional PlansDemand ForecastingForecastingIntelligenceSupply planning,5 Days Ago,24-11-2024,9-13 Lacs PA
Business Manager_ Sales_ Food Ingredients_ Mumbai,An Executive Search Firm,Mumbai,7-12 Yrs,SalesFood IngredientsKey Account ManagementNew Business DevelopmentBusiness DevelopmentKeyNew businessDevelopment,5 Days Ago,24-11-2024,25-40 Lacs PA
Assistant Project Sales Manager,Cera Sanitaryware,Mumbai,5-8 Yrs,Project SalesContractorsInstitutional Salescorporate project salesProjectSalesAssistanceInstitutional Business,6 Days Ago,24-11-2024,Not disclosed
Purchase Executive,Raut Engineering,Mumbai Suburban,1-3 Yrs,Purchase Vendor DevelopmentProcurementPurchase ManagementMarket IntelligencePrice NegotiationIntelligenceManagementPurchase,6 Days Ago,24-11-2024,1.5-2.5 Lacs PA
Safety Officer,Progressive Surface Systems,Mumbai(Goregaon West),1-3 Yrs,Safety Officer ActivitiesHazard AnalysisSafety InspectionSafety TrainingInspectionAnalysisSafetyTraining,6 Days Ago,24-11-2024,2-2.5 Lacs PA
Project Sales Executive,Royale Impex,Mumbai,2-3 Yrs,and relationship-building skills. Strong understanding of the construction and interior design markets in Mumbaibuilding materialsor a related industry. Excellent communicationnegotiationpreferably in natural stoneProven sales experienceDesignSales,6 Days Ago,24-11-2024,3.75-4.75 Lacs PA
Content Writer Intern,Pigeon Innovative,Mumbai,0-1 Yrs,Content strategyContent managementSkill developmentInternManagement systemsSocial mediaResearchcontent marketing,30+ Days Ago,24-11-2024,Not disclosed
Website Developer Intern,Pigeon Innovative,Mumbai,0-1 Yrs,Computer scienceFront endDiagnosticsInternFront end designWeb applicationWeb developmentJavascript,30+ Days Ago,24-11-2024,Not disclosed
"Infor LN- IT Officer, Panvel. READ ADVT Before Applying..",Breter Managings,Navi Mumbai,4-6 Yrs,INFOR LNBaan programmingFunctional modulesProgrammingFunctionalProgramFunction modulesLn,3 Days Ago,24-11-2024,5-8 Lacs PA
Warehouse & Logistics Expert,Client of Searchends and Fortune 500 Firm,"Mumbai, Mumbai (All Areas)",6-11 Yrs,WarehouseSAP MM3PL OperationsOrder ProcessingLogisticsFinished GoodsDISSMaterial movement,9 Days Ago,24-11-2024,25-30 Lacs PA
SALES & SERVICE ENGINEER - Machine Tools,SKB Machine Tools,Mumbai,0-2 Yrs,MechatronicsSalesMechanicalGermanMachine toolsJapaneseCNC machinesService engineering,30+ Days Ago,24-11-2024,Not disclosed
Project Engineer,Larsen & Toubro (L&T),Mumbai(Powai),4-7 Yrs,Project ExecutionProject MonitoringProject PlanningMonitoringProjectProject engineeringPlanningExecution,3 Days Ago,24-11-2024,4-6 Lacs PA
Job Opportunity For Receptionist | Borivali West | Six Days Working,Heranba Industries,"Mumbai(Borivali West), Mumbai Suburban",3-8 Yrs,Receptionist ActivitiesOffice AssistanceFront DeskOffice AdministrationFront OfficeAdministrative AssistanceComputer OperatingGuest Handling,13 Days Ago,24-11-2024,Not disclosed
Manager / Sr. Mgr . - Marketing Stainless Steel Pipes,D-tech Management Resource (india),"Mumbai, Nashik",6-11 Yrs,Welded PipesMarketing in Stainless Steel PipesPipingWeldingMgrMarketingManagementSR,13 Days Ago,24-11-2024,7-13 Lacs PA
Engineer - ( Nerul),Gargi Huttenes Albertus Pvt Ltd,Navi Mumbai,5-6 Yrs,Utility MaintenanceBreakdown MaintenancePreventive Maintenancemaintenance engineeringMachine MaintenancePredictive MaintenancePlant MaintenancePlant,15 Days Ago,24-11-2024,5-6 Lacs PA
Supervisor - Production ( Coating ),Gargi Huttenes Albertus Pvt Ltd,Navi Mumbai,5-6 Yrs,Shift PlanningProduction Planningproduction supervisingDaily Production PlanningManpower HandlingsupervisionProductionHandling,15 Days Ago,24-11-2024,5-6 Lacs PA
IT Project Coordinator/ Client Specialist,Talent Corner HR Services,Navi Mumbai,1-4 Yrs,Software Project ManagementProgrammingProject DeliveryIT Project ManagementInformation TechnologyProject managementClientProgram,6 Days Ago,24-11-2024,4-7.5 Lacs PA
Human Resource Executive Cum Secretary To CEO,Kompress,Mumbai,2-3 Yrs,HrAdministrationOn BoardingHR ExecutiveSecretaryAttendance ManagementRecruitmentOnboarding,7 Days Ago,24-11-2024,Not disclosed
Purchase Engineer,DYNATRON PRIVATE LIMITED,Mumbai Suburban,5-6 Yrs,good knowledge of machining and drawings reading.DrawingEngineering PurchaseMachiningDrawPurchase,7 Days Ago,24-11-2024,Not disclosed
Sales Executive,Central Tyres,"Jalgaon, Mumbai (All Areas)",2-4 Yrs,Field SalesField WorkSalesFieldSales executive activities,8 Days Ago,24-11-2024,3-3.5 Lacs PA
Head - Talent Acquisition | Leading Chemical Co. | Mumbai,Hiring for - Leading Chemical Co.,"Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)",15-24 Yrs,HRTalent AcquisitionHR StrategyLateral HiringExecutive HiringIndustry MappingCorporate HRTalent Management,8 Days Ago,24-11-2024,Not disclosed
Vacancy For Executive Secretary Located In Fort-Mumbai,Universal chemical Industries Pvt Ltd.,Mumbai(Nariman Point +8),2-5 Yrs,Letter DraftingFixing AppointmentsTravel ArrangementsPersonal AssistanceAdministrative AssistanceSecretarial ActivitiesSecretarial OperationsTravel Booking,8 Days Ago,24-11-2024,3-6 Lacs PA
Vacancy For Purchase Assistant Located In Andheri-Mumbai,Laxmi Air Control Pvt Ltd.,Mumbai(Andheri East +4),1-3 Yrs,Material HandlingClient CoordinationStores MaintenancePurchase OrderPayment FollowupVendor CoordinationFollow UpsStores,8 Days Ago,24-11-2024,1.5-3 Lacs PA
Operations and Executive Assistant,Goldstory Llp,Mumbai(Bandra West),1-3 Yrs,MS Office PowerpointCanvaPhotoshopCorel DrawZoho crmExcel SheetExcelZoho,8 Days Ago,24-11-2024,1-2.5 Lacs PA
Sr Manager - Import Logistics,Mahansaria Group,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",13-21 Yrs,Import DocumentationImport ManagementEXIMSupply Chain ManagementLogistics ManagementCustom ClearanceSupply Chain OperationsWarehouse Management,8 Days Ago,24-11-2024,15-22.5 Lacs PA
Web Developer,RNT Consulting Solutions,Navi Mumbai,1-2 Yrs,Php LaravelWeb DevelopmentWeb Application DevelopmentLaravelApplication developmentDevelopmentWeb technologiesApplication,8 Days Ago,24-11-2024,3.5-4 Lacs PA
Accounts Officer,The Bhor Chemicals and Plastics Pvt. Ltd,"Nashik(Vilholi), Mumbai (All Areas)",3-8 Yrs,TallyAccountingBank ReconciliationBalance SheetAccountancyTDSIncome TaxGeneral Accounting,8 Days Ago,24-11-2024,Not disclosed
Sr Manager/AGM Accounts & Tax( CA Only),Abhijeet Dies & Tools,Mumbai,10-15 Yrs,TaxationCredit ControlBudgetary ControlAccounts FinalisationBudgetaryFinalisationManagementAgm,5 Days Ago,24-11-2024,Not disclosed
QA/QC Executive,Jabs International,Mumbai,2-7 Yrs,Quality AssuranceDraftingQuality controlProduct developmentLaboratory analysisInternal auditingAssuranceAuditing,8 Days Ago,24-11-2024,Not disclosed
Front Desk Receptionist-Female (Marol Location),Viva Composite Panel,Mumbai,5-8 Yrs,Front DeskCourier ManagementCommunication SkillsReceptionist ActivitiesGuest HandlingGuestFrontCourier,8 Days Ago,24-11-2024,Not disclosed
Manager - B2B Marketing - Mumbai,One of the Leading Chemical Co.,"Mumbai, Navi Mumbai, Mumbai (All Areas)",7-10 Yrs,Commercial MarketingB2b marketingindustrial marketingcorporate marketingInstitutional MarketingMarketingManagementCommercial,8 Days Ago,24-11-2024,30-35 Lacs PA
AC Specialist Consultant (On Contract),Greencell Mobility,Mumbai(Andheri East),10-15 Yrs,ACAc systemAir ConditioningSystem DesignAC system designerElectrical DesignDcConsulting,8 Days Ago,24-11-2024,Not disclosed
Account Manager,Mahalaxmi Seamless Limited,"Mumbai Suburban, Goregaon",5-8 Yrs,Accounting Entry in Tally GST Returns and FIling TDS returns and filing ComplaincesGst CompliancePetty Cash ManagementTds FilingTDS CalculationCompliance ManagementGst FilingBank Reconciliation,9 Days Ago,24-11-2024,Not disclosed
"Business Development Manager - Textile (Garments, Fabric, and Yarn Sal",Feelgood Econurture LLP,Mumbai,4-5 Yrs,Sales And MarketingSales DevelopmentIndustrial SalesTextileSalesMarketingDevelopmentManagement,9 Days Ago,24-11-2024,4-6 Lacs PA
Senior Manager Taxation,Laxmi Organic Industries,"Mumbai, Mumbai (All Areas)",10-20 Yrs,GstIndirect TaxationGst ComplianceGst ReturnManagementIndirectComplianceSenior,9 Days Ago,24-11-2024,Not disclosed
Application Engineer,Vedas RapshTech Pvt Ltd,"New Delhi, Rajkot, Mumbai (All Areas)",2-5 Yrs,Sales And Business DevelopmentTeam ManagementProduct DemonstrationCustomer Relationship Management Crm SoftwareCommunication Skills WrittenProblem SolvingTechnical SalesMarket Analysis,9 Days Ago,24-11-2024,4-6.5 Lacs PA
Production Manager - FDA,Eastern Petroleum,"Navi Mumbai, Mumbai (All Areas)(Kamothe +1)",12-22 Yrs,ProductionShift PlanningShop FloorShop Floor ControlProduction ManagementKaizen ImplementationProduction PlanningProduction Supervising,9 Days Ago,24-11-2024,Not disclosed
Personal Secretary (5 mins walking distance from Metro stn),SOLTANT CONSULTANTS PRIVATE LIMITED,Mumbai(Andheri East),0-3 Yrs,Personal AssistanceSecretarial ActivitiesPAFixing AppointmentsAssistanceFixAppointSTN,9 Days Ago,24-11-2024,Not disclosed
Credit Manager,Unicorn Petroleum Industries,"Navi Mumbai, Mumbai (All Areas)",10-20 Yrs,Credit ManagementCredit OperationsCredit AppraisalCredit UnderwritingCredit ProcessingCredit MonitoringCredit RatingCredit Assessment,9 Days Ago,24-11-2024,9-12 Lacs PA
Manager - Banking & Finance,Unicorn Petroleum Industries,"Navi Mumbai, Mumbai (All Areas)(Chembur)",12-22 Yrs,BankingCommercial BankingCcTDSForeign ExchangeBank LimitBank GuaranteeAudit Management,9 Days Ago,24-11-2024,12-15 Lacs PA
Marketing Executive,Electrolab,Mumbai,0-3 Yrs,GraphicsAgency managementTradeGraphic designingPDFSalesSocial mediaManagement,30+ Days Ago,24-11-2024,Not disclosed
Product Manager | Tile Adhesive| Premium Institute preferred,Decorative Paint MNC,Mumbai,8-13 Yrs,Product Managementsales trainingsupply chain operationssales forecastingmarket developmentbusiness developmentinventory managementForecasting,9 Days Ago,24-11-2024,Not disclosed
AVP - HR & Employee Relations,Leading Client,"Mumbai, Andheri",20-25 Yrs,Employee Relationstalent managementtalent acquisitionemployee engagementrecruitmentcompensationhuman resource managementstrategic hr,9 Days Ago,24-11-2024,Not disclosed
automobile Technician( Four Wheeler ),Medical Services / Hospital - Other,Navi Mumbai,2-5 Yrs,Automobileelectricalsfour wheelertechnician activitiesroutine maintenanceMaintenance,9 Days Ago,24-11-2024,Not disclosed
Category Manager,Decorative Paint MNC,Mumbai,10-15 Yrs,Category ManagementProduct ManagementERPdata analyticsSAPSupply ChainMarketingCRM systems,9 Days Ago,24-11-2024,Not disclosed
Product Manager | Water proofing | Premium Institute preferred,Decorative Paint MNC,Mumbai,8-13 Yrs,Product planningMarketingproduct ManagerProduct ManagementContent DevelopmentCustomer MarketingContentManagement,9 Days Ago,24-11-2024,Not disclosed
Sales Executive (Outdoor Marketing) Marine Lines Mumbai,Polo Hardware Collection,"Mumbai(Marine Lines), Navi Mumbai, Mumbai (All Areas)",2-6 Yrs,Sales And MarketingField MarketingSales PromotionMarketingSales Executive ActivitiesDirect MarketingPromotionsMarketing Management,10 Days Ago,24-11-2024,1-4 Lacs PA
