roles,companies,locations,experience,skills,Dates,PresentDate,salary
Senior Creative Content writer,Sparktics,Hyderabad,0-4 Yrs,Research SkillsExcellent Writing SkillsSEO KnowledgeTime Management.CreativityEditing and ProofreadingWritingSEO Tools,3 Days Ago,24-11-2024,4.75-8 Lacs PA
Sales Development Representative,Asteroidx,Bengaluru,0-3 Yrs,Cold CallingUS SalesInside SalesBusiness DevelopmentColdCallingSalesSales development,3 Days Ago,24-11-2024,6.5 Lacs PA
Quality Control (Ad Videos) & Operations Executive,Scalex Technology Solutions,Bengaluru,0-4 Yrs,Client satisfactionQCManager Quality AssuranceFocusVideo editingOperation ExecutiveManager Quality ControlManagement,4 Days Ago,24-11-2024,Not disclosed
Finance Executive,Blue Zone,Bengaluru(Kudlu Gate),0-2 Yrs,Data EntryInvoice ProcessingAccountingFinancial AccountingAccounts PayableProcessPayablesProcessing,5 Days Ago,24-11-2024,2.5-3.5 Lacs PA
Customer Success,Neodove,"Jaipur, Bengaluru",1-3 Yrs,Analytical skillsERPInterpersonal skillsProject managementBillingCustomer experienceBusiness solutionsCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Customer Support,Neodove,"Jaipur, Bengaluru",1-2 Yrs,ERPoperational supportBillingCustomer retentionWorkflowPHPCustomer supportBusiness solutions,30+ Days Ago,24-11-2024,Not disclosed
Specialist - SEM,Hiveminds Innovative Market Solutions,Bengaluru,0-1 Yrs,SEMexecution strategyinventory ManagementPerformance MarketingMarketingPerformanceExecutionManagement,5 Days Ago,24-11-2024,Not disclosed
Ad Operation Streamlyn Media,Streamlyn,Bengaluru,0-2 Yrs,PublishingAnalyticalAccount managementHTMLTroubleshootingOperationsAnalyticsMonitoring,3 Days Ago,24-11-2024,Not disclosed
Junior Data Engineer,Streamhub,Bengaluru,0-2 Yrs,ECSsparkSCALAManager TechnologyMongoDBData analyticsbig dataOperations,4 Days Ago,24-11-2024,Not disclosed
Videographer,Kaalia,Bengaluru,0-2 Yrs,Videographyproductioncamera operatorsEdit footageeditingOperating,5 Days Ago,24-11-2024,Not disclosed
Enterprise Sales,Myaashiana Management Services,"Gurugram, Bengaluru",1-5 Yrs,Cold callingSalesPDFMarketing campaignsSoftware salesB2B Salescommercial projectsMS Office,30+ Days Ago,24-11-2024,Not disclosed
Strategy Manager,Hiveminds Innovative Market Solutions,Bengaluru,0-1 Yrs,project managementmanagement consultingstrategy consultingstakeholder managementbusiness analysisbusiness developmentmarket researchstrategic management,5 Days Ago,24-11-2024,Not disclosed
Senior Character Concept Artist - Careers - LILA GAMES,Lila Games,Bengaluru,1-5 Yrs,3DIllustratorArt DirectorShapingCosmeticsVFXAppealsPhotoshop,30+ Days Ago,24-11-2024,Not disclosed
Depot Officer,SPG Recruiters,"Lucknow, Jaipur",2-7 Yrs,Circulationsales officerField SalesDepotChannel SalesDealer HandlingDistribution Channel Salessales executive,8 Days Ago,24-11-2024,Not disclosed
"Senior Associate, Programmatic",Gale Creative Agency,Bengaluru,4-6 Yrs,PMPBiddingCampaign managementManager TechnologyManagementAdobeMacrosAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Senior Environment Concept Artist - Careers - LILA GAMES,Lila Games,Bengaluru,2-6 Yrs,3DIllustratorArt DirectorShapingCosmeticsVFXPhotoshopmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Principal Enterprisewide Prog/Analyst,Infinera,Bengaluru,15-19 Yrs,Order managementProcurementData migrationSAP AnalystXMLProject managementBillingAgile,30+ Days Ago,24-11-2024,Not disclosed
Software Development Engineer,Transaction Network Services,"Noida, Bengaluru",5-12 Yrs,Computer scienceInterpersonal skillsHibernatejQueryCodingJSPMySQLWeb development,30+ Days Ago,24-11-2024,Not disclosed
Senior Software Engineer (Unity) - Careers - LILA GAMES,Lila Games,Bengaluru,5-10 Yrs,AutomationBackendMultithreadingSkill developmentNetworkingdevelopment testingCodingTeam development,30+ Days Ago,24-11-2024,Not disclosed
Customer Care Executives,Matchfinder Online Services,"Hyderabad, Delhi, Chennai, Bengaluru",1-3 Yrs,Help DeskCustomer Servicedata analysiscustomer relationshipaccess controlsTelephony supportVendor ManagementInformation,30+ Days Ago,24-11-2024,Not disclosed
Field Sales Executive,Stockout India Pvt Ltd,Hyderabad(Raniganj),0-1 Yrs,Field SalesPayment CollectiongraduatesField MarketingB2B SalesSales PromotionEntry Levelfresher,6 Days Ago,24-11-2024,1.75-2 Lacs PA
Creative Producer,Kwalee,Bengaluru,1-5 Yrs,Quality standardsPublishingTalent acquisitionProject managementSchedulingDigital marketingGamingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Institutional Sales,SPG Recruiters,Hyderabad,1-5 Yrs,Educational SalesConcept SalesInstitutional SalesConcept SellingB2B SalesBusiness DevelopmentCorporate SalesManagement,9 Days Ago,24-11-2024,4-6.5 Lacs PA
Marketing Manager,Hardcopy,Bengaluru,2-4 Yrs,Marketing CommunicationTarget AchievementMarketing StrategyNew Client AcquisitionMarketing ManagementClient Relationship ManagementRelationship managementClient relationship,2 Days Ago,24-11-2024,3.5-5.5 Lacs PA
General Manager Media Sales-Bangalore,Profile Hr Consultants,Bengaluru,12-14 Yrs,ad salesadvertisementmedia salesAd Space SellingSpace SellingAd AgencyPrint AdsPrint Media,8 Days Ago,24-11-2024,22.5-25 Lacs PA
Programmatic Campaign Manager,MediaMint,Hyderabad,2-7 Yrs,DV360Ad OperationsCampaign ManagementCampaign ExecutionDCMCampaignsAdvertisingExecution,11 Days Ago,24-11-2024,Not disclosed
Product Security Engineer,Snaproute,Bengaluru,2-6 Yrs,AutomationLinuxNetworkingVPNAgileDNSNetwork securityOpen source,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager,Args Info Services,"Varanasi, Faizabad, Jaunpur, Kanpur, Lucknow, Bengaluru",2-7 Yrs,BasicSalesComplianceIT salesService salesSales PersonManagementSales management,30+ Days Ago,24-11-2024,Not disclosed
"QA Engineer, 2",Meredith India Services,Bengaluru,3-5 Yrs,AutomationData validationGITSoftware configuration managementTest managementIntegration testingJavascriptTest cases,11 Days Ago,24-11-2024,Not disclosed
QA - Sr Test Lead,Tata Communications,Bengaluru,7-11 Yrs,API TestingUI testingAutomation TestingSonarqubeSQLQuality assuranceSRAPI,9 Days Ago,24-11-2024,Not disclosed
Business Manager,Essencemediacom,Bengaluru,3-5 Yrs,Relationship managementAnalytical skillsPublic relationsUsageCampaign managementMedia strategyManager TechnologyData analytics,30+ Days Ago,24-11-2024,Not disclosed
Software Engineering Sr. Technical Analyst,Ribbon Communications,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",1-3 Yrs,gsmkubernetesc++networkingsqlwireshark5gjava,12 Days Ago,24-11-2024,Not disclosed
Sr Automation Engineer,ValueFirst,Hyderabad,7-10 Yrs,QA AutomationSeleniumJava SeleniumPython TestingApi Test AutomationAutomation testingJavaQuality assurance,12 Days Ago,24-11-2024,15-20 Lacs PA
Quality and standards engineer,Spinks World,"Hyderabad, Chennai, Bengaluru",2-7 Yrs,Analytical skillsRoot cause analysisData analysisManager Quality AssuranceISOProcess improvementSupplier quality managementRegulatory compliance,30+ Days Ago,24-11-2024,Not disclosed
Senior UX Designer,Snaproute,Bengaluru,3-6 Yrs,Product managementProduct qualityNetworkingcyber securityIndustrial designInteraction designEquityWellness,30+ Days Ago,24-11-2024,Not disclosed
Flutter Developer,Neodove,"Jaipur, Bengaluru",2-7 Yrs,Version controlGITSocial mediaAnalyticalAgile developmentSAASJavascriptSMB,30+ Days Ago,24-11-2024,Not disclosed
Lead Game Programmer,Kwalee,Bengaluru,2-6 Yrs,PublishingUMLTalent acquisitionPersonnel managementSystem designTechnical StaffGaminggame development,30+ Days Ago,24-11-2024,Not disclosed
VoIP Engineer,Firstmeridian Global Services,Bengaluru,4-9 Yrs,VOIPSIPL2 SupportCUCML2Unified CommunicationsVoip ProtocolsProtocols,9 Days Ago,24-11-2024,7-15 Lacs PA
Product Manager,Kwalee,Bengaluru,8-12 Yrs,Product managementMarket analysisData analysisPublishingTalent acquisitionMarket researchGamingMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Fresh Jobs IN Hyderabad!! Hurry UP APPLY NOW!!,Meraki Organisation,Hyderabad(Somajiguda),0-1 Yrs,BrandingMarketingB2B MarketingMass CommunicationSalesBCOMBBAHospitality,1 Day Ago,24-11-2024,3-6 Lacs PA
Propelling YOUR Career Forward!!!! Freshers Apply NOW!!,Meraki Organisation,Hyderabad(Somajiguda),0-2 Yrs,Strong Interpersonal SkillsDedicatedCommunication SkillsmarketingSalesHospitalityAdaptabilityteam skills,1 Day Ago,24-11-2024,3-6 Lacs PA
Team Lead / Business Development,Client of Black and white Business Solutions,Bengaluru,2-7 Yrs,Cloud SalesAI salesSaas SalesCyber Security SalesSalesforce CRMLead ManagementMarketing CloudMarketing,17 Days Ago,24-11-2024,7-15 Lacs PA
Business Associate Profile - Hiring Now - Join Us Now!!,Floyd,Bangalore/Bengaluru(Domlur),0-3 Yrs,marketingBbaTeam Management Skillsbusiness managementBhmadvertisingtraineemba,16 Days Ago,24-11-2024,3-5.5 Lacs PA
Associate Art Director,Epsilon,Hybrid - Bengaluru,1-2 Yrs,IllustratorGraphic DesigningAdobe Creative SuitePhotoshopDesignDirectAdobeCreative,16 Days Ago,24-11-2024,Not disclosed
Credit Analyst I,Snaproute,Bengaluru,1-3 Yrs,Partner managementERPFinancial statementsJournal entriesSecurity servicesCash flowCredit analysisAccounts receivable,30+ Days Ago,24-11-2024,Not disclosed
Hair Stylist,Fashion Tv,Hyderabad,3-6 Yrs,NetworkingAppealsStylingHair stylingHair care,15 Days Ago,24-11-2024,Not disclosed
Motion Graphic Designer,Webenza India Pvt Limited,Hybrid - Bangalore/Bengaluru,2-5 Yrs,Video EditingFlash Animation2D AnimationMotion GraphicsCharacter AnimationWeb VideosAnimated GifsAftereffects,16 Days Ago,24-11-2024,Not disclosed
Media Analyst - Media Planning,Roundel,Bengaluru,2-4 Yrs,Order managementAnalytical skillsDigital mediaExcelTime managementGlobal StrategyCustomer serviceManagement,16 Days Ago,24-11-2024,Not disclosed
Paid Marketing Specialist,iVista,Bangalore/Bengaluru(Museum Road),3-4 Yrs,Linkedin Marketinggoogle adwordsROIFacebook Adspaid marketingdigital marketingFacebook Ads ManagerRemarketing,30+ Days Ago,24-11-2024,3-5.5 Lacs PA
Activation Manager - Programmatic,Essencemediacom,Bengaluru,2-4 Yrs,Analytical skillsData analysisPublic relationsBiddingManager Technologydata visualizationMS Officedigital advertising,18 Days Ago,24-11-2024,Not disclosed
Technical Artist,Gameberry Labs,Bengaluru(Bellandur),1-5 Yrs,Unity EngineCocos2DGame DevelopmentUnity3dTechnicalGamingEngineArt,16 Days Ago,24-11-2024,Not disclosed
Assistant General Manager -Social Media,Valueleaf Services,Bengaluru,4-9 Yrs,Facebook AdsInstagram AdsPerformance MarketingPaid MediaSocial MediaPaid MarketingMediaMarketing,18 Days Ago,24-11-2024,Not disclosed
Senior Associate - Strategic Operations,Garena,Bengaluru,2-7 Yrs,Product managementUser researchQualitative researchAnalytical skillsStrategy consultingQuantitative researchStrategic planningIndividual Contributor,16 Days Ago,24-11-2024,Not disclosed
Activation Manager,Essencemediacom,Bengaluru,3-4 Yrs,Analytical skillsDelivery excellencePublic relationsChannel marketingTeam managementTactical planningManager TechnologyContinuous improvement,18 Days Ago,24-11-2024,Not disclosed
Key Accounts Manager / Brand Ops,Mensa Brand Technologies,Bengaluru,3-4 Yrs,Analytical skillsB2BExcelSalesRelationship buildingE-commerceAccount managementMonitoring,17 Days Ago,24-11-2024,Not disclosed
Urgent Hiring | Key Accounts Manager (Enterprise Sales)-Bangalore,Smartping,Bengaluru,6-11 Yrs,cpaaskey account managersaassalesHiringEnterprise salesEnterpriseKey,14 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,Velankani Electronics,Bengaluru,4-8 Yrs,Postgresqldatabase designbackupMySQLmigrationpartitioningrecoverytablespace management,17 Days Ago,24-11-2024,Not disclosed
"Manager, Software Engineering",Snaproute,Bengaluru,8-12 Yrs,VMwareLinuxNetworkingAgileDNSSNMPPerlmicrosoft,15 Days Ago,24-11-2024,Not disclosed
Advanced Software Engineer,WMS Gaming,Bengaluru,8-12 Yrs,CSSFront endVersion controlGITWeb developmentJavascriptSEOGaming,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Way2news,Hyderabad(Jubilee Hills),0 Yrs,PhotoshopAftereffectsBrochuresAdobe PremiereIllustratorGraphic DesigningIndesignAdobe,3 Days Ago,24-11-2024,1-1.25 Lacs PA
Business Intelligence / Business Analyst -Bangalore,Valueleaf Services,Bengaluru,1-6 Yrs,Business IntelligenceBusiness Intelligence ReportingBi ToolsBiIntelligenceReportingBusiness analysisTools,19 Days Ago,24-11-2024,Not disclosed
Sr. Account Manager / Associate Director (PR),Corporate Connections,Bengaluru,6-9 Yrs,Crisis ManagementPublic RelationsClient ServicingMedia RelationsDevelopmentPress ReleaseStrategic PlanningSR,18 Days Ago,24-11-2024,8-12 Lacs PA
Activation Executive - Programmatic,Essencemediacom,Bengaluru,1-2 Yrs,Analytical skillsData analysisPublic relationsExecutiveBiddingManager Technologydata visualizationMS Office,18 Days Ago,24-11-2024,Not disclosed
Project Manager,Zollid,"Dombivli, Bengaluru",2-7 Yrs,Interpersonal skillsTime managementProject managementAnalyticalDesign developmentWorkflowDigital marketingMarketing communication,30+ Days Ago,24-11-2024,Not disclosed
Seo Manager,Intexm Media,Bengaluru(Marathahalli),1-3 Yrs,Seo StrategiesOn-page OptimizationCompetitor AnalysisOff Page SeoGoogle AnalyticsGoogleSEOManagement,19 Days Ago,24-11-2024,Not disclosed
Google Advertiser,Intexm Media,Bengaluru(Marathahalli),1-3 Yrs,Google AnalyticsMedia BuyingGoogle AdsDigital AdvertisingMediaGoogleAnalyticsDigital,19 Days Ago,24-11-2024,Not disclosed
UI Designer,Intexm Media,Bengaluru(Marathahalli),1-3 Yrs,IllustratorPhotoshopFigmaHtml And CssDesignCsHTMLUser interface designing,19 Days Ago,24-11-2024,Not disclosed
Digital Sales specialist,Zollid,"Dombivli, Bengaluru",2-7 Yrs,SalesNetworkingDigital salesSocial mediaSubject Matter ExpertDigital marketingCustomer engagementForecasting,30+ Days Ago,24-11-2024,Not disclosed
Graphic designer,Zollid,"Dombivli, Bengaluru",2-7 Yrs,GraphicsCustomer acquisitionGraphic designingIllustratorDigital designSocial mediaMarketing campaignsCorel Draw,30+ Days Ago,24-11-2024,Not disclosed
Associate Director - Brand Marketing & Communication,Borderless Access Panels,Bengaluru,12-20 Yrs,Brand DevelopmentBrand CommunicationBrand PositioningStrategic CommunicationBrand StrategyBrand MarketingMarcomBrand Campaigns,1 Day Ago,24-11-2024,20-35 Lacs PA
Curriculum Development Specialist II,Snaproute,Bengaluru,3-7 Yrs,Product managementFrenchTechnical writingRelationship buildingWellnessGermanSpanishkorean,30+ Days Ago,24-11-2024,Not disclosed
Senior Engineer - GPON Testing,Tejas Networks,Bengaluru,3-6 Yrs,WirelessTelecomAutomationNetworkingCodingEthernetVOIPMPLS,30+ Days Ago,24-11-2024,Not disclosed
Senior Engineer - Manual Testing,Tejas Networks,Bengaluru,3-8 Yrs,PLMautomation frameworkTelecomProduct engineeringManual testingEthernetTelecommunicationTest cases,30+ Days Ago,24-11-2024,Not disclosed
Motion Graphic designer,Zollid,"Dombivli, Bengaluru",2-7 Yrs,Graphics3DGraphic designingIllustratoradobe creative suiteDigital designVideographyAnimation,30+ Days Ago,24-11-2024,Not disclosed
Senior Engineer - RAN Wireless Testing,Tejas Networks,Bengaluru,3-8 Yrs,TelecomC++CodingEthernetDebuggingTest casesTroubleshootingMPLS,30+ Days Ago,24-11-2024,Not disclosed
Senior Engineer - NMS L1,Tejas Networks,Bengaluru,3-8 Yrs,PLMautomation frameworkTelecomAutomationEthernetTelecommunicationOpen sourceMPLS,30+ Days Ago,24-11-2024,Not disclosed
Java Engineer,Reach,Bengaluru,3-5 Yrs,JavaRestNoSQLSpring BootSpringBoot,18 Days Ago,24-11-2024,Not disclosed
.Net App support - C2H,Aerial Telecom Solutions (ATS),Bengaluru,5-7 Yrs,NoSQLLinuxProduction Operation.NetsqlUnixjavaWindows Services,20 Days Ago,24-11-2024,14-18 Lacs PA
Staff Engineer - RAN Wireless Testing,Tejas Networks,Bengaluru,10-14 Yrs,TelecomC++CodingEthernetDebuggingTest casesTroubleshootingMPLS,30+ Days Ago,24-11-2024,Not disclosed
Sr Operations Research Scientist,Roundel,Bengaluru,4-8 Yrs,Supply chainOperations researchSimulationSCMData miningForecastingAnalyticsSQL,22 Days Ago,24-11-2024,Not disclosed
video content creator,Zollid,"Dombivli, Bengaluru",2-7 Yrs,GraphicsPhotographyadvertising agencyAdobe Premiere ProSocial mediaVideographyMarketing campaignsAnimation,30+ Days Ago,24-11-2024,Not disclosed
Editor,Mercom Communications,Bengaluru,2-5 Yrs,Content ManagementSocial MediaArticlesWeb PublishingEditingUser ExperienceAttention To DetailEditor,30+ Days Ago,24-11-2024,Not disclosed
Search Engine Optimization,Ananda Vak Solutions,Bengaluru,1-4 Yrs,Search engine optimizationEngineOptimizationSearch engineSearching,30+ Days Ago,24-11-2024,Not disclosed
Digital marketing Specialist,Zollid,"Dombivli, Bengaluru",2-7 Yrs,Social media marketingPPCContent optimizationSocial mediaBrand awarenessSEODigital marketingSecondary research,30+ Days Ago,24-11-2024,Not disclosed
Sr. Test Engineer - Application Development,Telarix,Bengaluru,2-4 Yrs,Computer scienceBssTest strategyFunctional testingAgileTelecommunicationSeleniumTest cases,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Client Services,Ixie Gaming,Bengaluru,6-7 Yrs,SANHead Business DevelopmentManager Quality AssuranceSOCBusiness planningMarket researchExecutive CRMNew product development,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designers,Axis Creative Brand Solution,Bengaluru,2-5 Yrs,Sound EditingFlash DesigningCSSAnimationHTMLPhotoshopFlash3Ds Max,30+ Days Ago,24-11-2024,Not disclosed
Sr. Web UI Developer,Scoreup Sports,Bengaluru,3-5 Yrs,ControlWeb technologiesFront endBusiness ExecutiveApplicationIndesignIdeasTesting,30+ Days Ago,24-11-2024,Not disclosed
Brand Manager,SOBHA,Bengaluru(Devarabeesana Halli),8-12 Yrs,Brand MarketingBrand ActivationBrand PromotionBrand CampaignsBrandingActivationManagementMarketing,8 Days Ago,24-11-2024,Not disclosed
Corporate Sales Manager,Lifeisoutside,Bengaluru,3-8 Yrs,BuildingEnglishEmailStrong analytical skillsPeople management skillsBoxCustomer engagementClient interfacing,30+ Days Ago,24-11-2024,Not disclosed
Opening For Sr Software Eng- Backend - USA Based start up-Bangalore,Human Capital Consultancy Services,Bengaluru(Mahadevpura),5-10 Yrs,javarest apiCloudSpring BootMicroservicesUsaSpringSoftware,8 Days Ago,24-11-2024,20-35 Lacs PA
Senior Sales and Marketing Associate,Mercom Communications,Bengaluru,4-10 Yrs,SalesSocial MediaClient RetentionMarketing CampaignsEmail MarketingBusiness DevelopmentNew BusinessAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,Ixie Gaming,Bengaluru,4-8 Yrs,IT servicesSANFront endSOCDebuggingData structuresCRMSoftware,30+ Days Ago,24-11-2024,Not disclosed
Principal Engineer - Front End/ Web,Roundel,Bengaluru,10-20 Yrs,UI developmentFront endCodingEnterprise architectureAgileStrategic planningGlobal StrategyWeb designing,22 Days Ago,24-11-2024,Not disclosed
