roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Hybrid - Mirzapur,2-7 Yrs,Fashion DesignApparel DesignGarmentsgarment makingTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Gonda,2-7 Yrs,Fashion DesignApparel DesignGarmentsgarment makingTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Azamgarh,2-7 Yrs,Fashion DesignApparel DesignGarmentsgarment makingTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
sales representatives,Eagle Seeds & Biotech Limited,Indore,5-10 Yrs,Sales RepresentativeNetworkingManagementBusiness ExecutiveSales,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sales representatives,Eagle Seeds & Biotech Limited,Satara,5-10 Yrs,Sales RepresentativeNetworkingManagementBusiness ExecutiveSales,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sales representatives,Eagle Seeds & Biotech Limited,Ahmedabad,5-10 Yrs,Sales RepresentativeNetworkingManagementBusiness ExecutiveSales,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sales representatives,Eagle Seeds & Biotech Limited,Raipur,5-10 Yrs,Sales RepresentativeNetworkingManagementBusiness ExecutiveSales,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
aso kolkatta,Everest Spices & Masalas,Kolkata,6-11 Yrs,FMCG SalesSales,7-10 Lacs PA,Consumer Retail & Hospitality,6-11,6,11,7.0,10.0,True,8.5,2.0,2024-11-22,8.0,Mid,False,False
assistant business finance & financial mis manager,Wow Momo Foods,Kolkata,5-8 Yrs,MIS ReportingFinancial ManagementManagementBusiness FinanceAssistanceReportingFinanceMIS,10-12 Lacs PA,Consumer Retail & Hospitality,5-8,5,8,10.0,12.0,True,11.0,29.0,2024-10-26,35.0,Mid,False,True
sr. engineer/engineer,Haldirams,Noida,10-15 Yrs,Boiler OperationsCooling TowerUtility OperationThermal Power PlantUtility MaintenanceChillersThermalEngineering,4.75-6 Lacs PA,Consumer Retail & Hospitality,10-15,10,15,4.75,6.0,True,5.375,29.0,2024-10-26,35.0,Senior,False,False
"sales executive (female)  chennai, trichy, salem",Skillsearch Management Consultant,Salem,1-6 Yrs,salesCounter Salessales representativeShowroom SalesBeautyRetail SalesPersonal CareFashion,1-3 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.0,True,2.0,1.0,2024-11-23,7.0,Entry,False,False
"sales executive (female)  chennai, trichy, salem",Skillsearch Management Consultant,Chennai,1-6 Yrs,salesCounter Salessales representativeShowroom SalesBeautyRetail SalesPersonal CareFashion,1-3 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.0,True,2.0,1.0,2024-11-23,7.0,Entry,False,False
"sales executive (female)  chennai, trichy, salem",Skillsearch Management Consultant,Tiruchirapalli,1-6 Yrs,salesCounter Salessales representativeShowroom SalesBeautyRetail SalesPersonal CareFashion,1-3 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.0,True,2.0,1.0,2024-11-23,7.0,Entry,False,False
chef cook,Hotel Ambika Grand,Guwahati(Paltan Bazaar),0-5 Yrs,CookingTandoorItalianContinentalIndianChineseTimely DeliveryDelivery,Not disclosed,Consumer Retail & Hospitality,0-5,0,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Entry,False,False
head of international sales   food products,Casino Air Caterers,Kochi,6-11 Yrs,Sales And MarketingBusiness StrategyGtmSales StrategyMarket ExpansionRevenue GenerationGo-to-market StrategyMarket Penetration,"50,000-3 Lacs PA",Consumer Retail & Hospitality,6-11,6,11,50000.0,3.0,True,25001.5,30.0,2024-10-25,36.0,Mid,False,True
lead engineer   mdg,Pepsi Foods,Hyderabad,1-5 Yrs,Business processProcess designAutomationBusiness objectsSAPEvent managementProject managementAgile,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
lead engineer   ansible awx developer,Pepsi Foods,Hyderabad,8-9 Yrs,UnixLinuxNetworkingPowershellConfiguration managementSchedulingVisual StudioIT operations,Not disclosed,Consumer Retail & Hospitality,8-9,8,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
executive manager   esm   experience information architect,Pepsi Foods,Hyderabad,5-7 Yrs,Service managementUser researchContent managementArchitectureInformation ArchitectManagementservice catalogUsability testing,Not disclosed,Consumer Retail & Hospitality,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
deputy manager dach sc finance,Pepsi Foods,Hyderabad,2-6 Yrs,Supply chaintableauSAPJournal entriesFinancial analysisReconciliationdata integrityPower point presentation,Not disclosed,Consumer Retail & Hospitality,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate manager finance,Pepsi Foods,Hyderabad,6-8 Yrs,Business objectstableauSAPExcelFinancial analysisAccountingdata integrityPower point presentation,Not disclosed,Consumer Retail & Hospitality,6-8,6,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
associate manager   transition management,Pepsi Foods,Hyderabad,1-6 Yrs,BPOSite managementTransition managementTransitionSchedulingMS OfficeStakeholder managementPowerpoint,Not disclosed,Consumer Retail & Hospitality,1-6,1,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate manager   business solution coordinator,Pepsi Foods,Hyderabad,1-2 Yrs,Supply chainSAP ECCXMLOrder processingsap hanaInformation technologyUser acceptance testingMonitoring,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"architect, salesforce marketing cloud",Pepsi Foods,Hyderabad,7-13 Yrs,ArchitectSolution designApplication designMISCloudAgileScrumInformation technology,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
architect  sap bw  ip pak tpm,Pepsi Foods,Hyderabad,3-8 Yrs,TPMTradeSAPClaimsPromotion planningSAP CRMConsultingSystem integration,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
"architect  pqgc, mtd make",Pepsi Foods,Hyderabad,9-14 Yrs,Business processvariant configurationData migrationSAP ERPSAP MMProject managementPackagingBusiness planning,Not disclosed,Consumer Retail & Hospitality,9-14,9,14,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
architect  machine learning platform engineer,Pepsi Foods,Hyderabad,2-9 Yrs,Analytical skillsMonitoring toolsGCPdevopsMachine learningData miningAWSTechnical support,Not disclosed,Consumer Retail & Hospitality,2-9,2,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"sr. manager   travel, meetings and events",Pepsi Foods,Hyderabad,3-5 Yrs,ProcurementSupply chainMatrixContract managementAnalyticalStrategic sourcingCash flowSupport services,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior manager   transformation   commercial,Pepsi Foods,Hyderabad,5-11 Yrs,Relationship managementData analysisChange managementPMPPerformance managementProject managementAnalyticalConsulting,Not disclosed,Consumer Retail & Hospitality,5-11,5,11,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior manager   esm omnichannel & delivery expert,Pepsi Foods,Hyderabad,3-6 Yrs,Service managementProcess designProduct qualityChange managementContent managementSoftware development methodologiesAgileScrum,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior manager   esm experience analytics & insights sme,Pepsi Foods,Hyderabad,8-10 Yrs,Service managementProcess designChange managementContent managementHelpdeskIVRSOCConsulting,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
senior manager   cloud security and dev ops,Pepsi Foods,Hyderabad,1-12 Yrs,Supply chainCismData validationMachine learningDigital marketingAnalyticsMonitoringLogistics,Not disclosed,Consumer Retail & Hospitality,1-12,1,12,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
r&d food safety reviewer,Pepsi Foods,Hyderabad,4-5 Yrs,Food microbiologyChemistryManager Quality AssuranceSAPMicrobiologyFood safetyFMCGContinuous improvement,Not disclosed,Consumer Retail & Hospitality,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
r&d  data science and analytics lead,Pepsi Foods,Hyderabad,7-11 Yrs,SimulationAgile developmentAnalyticalCADMachine learningManagementStakeholder managementbig data,Not disclosed,Consumer Retail & Hospitality,7-11,7,11,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
manager transition management,Pepsi Foods,Hyderabad,1-6 Yrs,BPOSite managementSalesTransition managementTransitionSchedulingHRManagement,Not disclosed,Consumer Retail & Hospitality,1-6,1,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
manager esg sustainability,Pepsi Foods,Hyderabad,1-9 Yrs,Supply chainData analysisManager Quality AssuranceData managementBusiness reportingData collectionData qualitydata integrity,Not disclosed,Consumer Retail & Hospitality,1-9,1,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
architect  machine learning innovation,Pepsi Foods,Hyderabad,2-7 Yrs,Cloud computingComputer visionData validationArtificial IntelligenceMachine learningData qualityPredictive modelingAnalytics,Not disclosed,Consumer Retail & Hospitality,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
architect  ldap /idx,Pepsi Foods,Hyderabad,9-14 Yrs,AdministrationAutomationDisaster recoverySchemaAccount managementPerlOracleTroubleshooting,Not disclosed,Consumer Retail & Hospitality,9-14,9,14,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
architect   otc order and contract management(ocm),Pepsi Foods,Hyderabad,4-12 Yrs,Order managementBackendAutomationSAPContract managementConsultingPresalesOrder processing,Not disclosed,Consumer Retail & Hospitality,4-12,4,12,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
architect   ml ops,Pepsi Foods,Hyderabad,9-14 Yrs,Change managementGCPMISdevopsMachine learningbig dataInformation technologySQL,Not disclosed,Consumer Retail & Hospitality,9-14,9,14,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
architect   customer identity and access management (ciam),Pepsi Foods,Hyderabad,1-5 Yrs,AutomationLinuxProduction supportProject managementAgileWindowsOracleApache,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
architect   be and platform engineering,Pepsi Foods,Hyderabad,3-7 Yrs,Cloud computingComputer visionAutomationBackendFront endHIPAAData processingIncident management,Not disclosed,Consumer Retail & Hospitality,3-7,3,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
"oe solution architect , global pet nutrition",Mars International,Hyderabad,5-8 Yrs,Solution architectureComputer scienceAssuranceNutritionArchitectureCodingEnterprise architectureFMCG,Not disclosed,Consumer Retail & Hospitality,5-8,5,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
travel advisor / senior travel advisor,Teletext India,Hyderabad,1-6 Yrs,SalesSales HRInternational voice processRelationshipService salesCustomer serviceTraining and DevelopmentTravel Advisor,Not disclosed,Consumer Retail & Hospitality,1-6,1,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior merchandiser,Premier Fine Linens,Coimbatore,1-4 Yrs,Home TextilestextileMerchandisingMarketingMerchandise PlanningFabricPlanning,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
jewelry designer specialist,Vaibhav Global,Jaipur,4-9 Yrs,Production management3DBasicSoftware designQuality standardsCostingCorel DrawManual,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
marketing administrator   ott,Vaibhav Global,Jaipur,2-4 Yrs,Analytical skillsContent managementRenewable energySocial mediaMarket researchSEZCustomer serviceMerchandising,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
it business analyst,Vaibhav Global,Jaipur,6-11 Yrs,BackendProcess optimizationSocial mediaProcess improvementAgileMarket researchScrummarket data,Not disclosed,Consumer Retail & Hospitality,6-11,6,11,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
jewelry designer,Vaibhav Global,Jaipur,1-6 Yrs,Software designRenewable energySocial mediaCorel DrawSEZProduction StaffCustomer servicePhotoshop,Not disclosed,Consumer Retail & Hospitality,1-6,1,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
yoga studio manager,Sabari Group,Chennai(Mount Road),2-5 Yrs,Target AchievementTeam HandlingSalesRevenue GenerationNew Client AcquisitionTelecallingAcquisitionClient acquisition,2.25-4 Lacs PA,Consumer Retail & Hospitality,2-5,2,5,2.25,4.0,True,3.125,4.0,2024-11-20,10.0,Entry,False,False
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Hybrid - Visakhapatnam,2-7 Yrs,garment makingFashion DesignApparel DesignTextile TechnologyTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Guntur,2-7 Yrs,garment makingFashion DesignApparel DesignTextile TechnologyTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
examiner  garment/apparel/handloom/knitting/fashion samarth,Federation Of Indian Women Entrepreneurs,Prakasam,2-7 Yrs,garment makingFashion DesignApparel DesignTextile TechnologyTextileassessorAssessmentexaminer,"50,000-2.75 Lacs PA",Consumer Retail & Hospitality,2-7,2,7,50000.0,2.75,True,25001.375,1.0,2024-11-23,7.0,Entry,False,True
mechanical/electrical & instrumentation maintenance engineer,People Alliance Workforce,Kolkata,3-5 Yrs,Electrical Maintenancemechanical MaintenanceElectrical EngineeringETPSteam TurbineInstrumentationBoiler HouseWaste Water,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
mechanical/electrical & instrumentation maintenance engineer,People Alliance Workforce,Purulia,3-5 Yrs,Electrical Maintenancemechanical MaintenanceElectrical EngineeringETPSteam TurbineInstrumentationBoiler HouseWaste Water,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
mechanical/electrical & instrumentation maintenance engineer,People Alliance Workforce,Durgapur,3-5 Yrs,Electrical Maintenancemechanical MaintenanceElectrical EngineeringETPSteam TurbineInstrumentationBoiler HouseWaste Water,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
software development engineer ii,Cleartrip,Bengaluru,2-5 Yrs,spring bootcontinuous integrationMultithreadingArchitectureSoftware Development Engineer IITDDAnalyticalAgile,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
senior technical architect   erp,Lennox India Technology Centre (Litc),Chennai,9-12 Yrs,Performance tuningERPData migrationProduction supportDebuggingProject planningAleMiddleware,Not disclosed,Consumer Retail & Hospitality,9-12,9,12,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
retail sales officer   jewellery,Newday Hr Solution,Kolkata(Rajarhat),2-4 Yrs,JewelleryRetail SalesRsoCounter SalesShowroom SalesGoldGemsJewelry,2.5-3.25 Lacs PA,Consumer Retail & Hospitality,2-4,2,4,2.5,3.25,True,2.875,1.0,2024-11-23,7.0,Entry,False,False
retail sales officer   jewellery,Newday Hr Solution,Medinipur,2-4 Yrs,JewelleryRetail SalesRsoCounter SalesShowroom SalesGoldGemsJewelry,2.5-3.25 Lacs PA,Consumer Retail & Hospitality,2-4,2,4,2.5,3.25,True,2.875,1.0,2024-11-23,7.0,Entry,False,False
retail sales officer   jewellery,Newday Hr Solution,Cooch Behar,2-4 Yrs,JewelleryRetail SalesRsoCounter SalesShowroom SalesGoldGemsJewelry,2.5-3.25 Lacs PA,Consumer Retail & Hospitality,2-4,2,4,2.5,3.25,True,2.875,1.0,2024-11-23,7.0,Entry,False,False
account executive,Basic Hitech Furniture,Poonamallee,5-10 Yrs,AccountingTallyGst ReturnE Way BillSales InvoiceTax InvoiceBillingTaxation,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
account executive,Basic Hitech Furniture,Tiruchirapalli,5-10 Yrs,AccountingTallyGst ReturnE Way BillSales InvoiceTax InvoiceBillingTaxation,Not disclosed,Consumer Retail & Hospitality,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
quality   am/dy/manager,Western Refrigeration Pvt Ltd,Vapi,7-10 Yrs,Process QualityPaintshopFoamingRefrigerationSheet metal fabricationQualityPowder CoatingPreassembly qualityQuality Management,8-12 Lacs PA,Consumer Retail & Hospitality,7-10,7,10,8.0,12.0,True,10.0,30.0,2024-10-25,36.0,Mid,False,False
quality   am/dy/manager,Western Refrigeration Pvt Ltd,Dadra & Nagar Haveli,7-10 Yrs,Process QualityPaintshopFoamingRefrigerationSheet metal fabricationQualityPowder CoatingPreassembly qualityQuality Management,8-12 Lacs PA,Consumer Retail & Hospitality,7-10,7,10,8.0,12.0,True,10.0,30.0,2024-10-25,36.0,Mid,False,False
quality   am/dy/manager,Western Refrigeration Pvt Ltd,Daman & Diu,7-10 Yrs,Process QualityPaintshopFoamingRefrigerationSheet metal fabricationQualityPowder CoatingPreassembly qualityQuality Management,8-12 Lacs PA,Consumer Retail & Hospitality,7-10,7,10,8.0,12.0,True,10.0,30.0,2024-10-25,36.0,Mid,False,False
associate team lead trade execution,Bunge,Hybrid - Mohali,5-7 Yrs,Trade OperationsExport DocumentationCommoditiesTrade Life CycleTrade ExecutionExport Import DocumentationCommodity TradingLife cycle,Not disclosed,Consumer Retail & Hospitality,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
associate team lead   trade contracts,Bunge,Mohali(Sector 75 Mohali),3-5 Yrs,Trade OperationsContract ManagementCommodity ContractsImport ExportInternational TradeTrade CompliancesInco TermsContract Drafting,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
process executive   trade contracts,Bunge,Mohali(Sector 75 Mohali),1-2 Yrs,Contract ManagementTrade ComplianceImport ExportInternational TradeContract DraftingINCO TermsGlobal TradeContract Review,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
travel consultant   operations,Travelogy,Kaushambi,3-8 Yrs,Travel Operationsinbound toursTravel BookingOperationsTour PackagesInbound ProcessNegotiationTourism Management,2.5-6 Lacs PA,Consumer Retail & Hospitality,3-8,3,8,2.5,6.0,True,4.25,30.0,2024-10-25,36.0,Mid,False,False
